targets	tree	gene	Rho	N	P	p.adj	direction
fl	extsub	HOG35749	0.09288771552950317	61	0.38207750906767207	0.7491160289022184	up
fl	extsub	HOG3576	-0.08050268679223609	61	0.4487314949508495	0.7970491721685115	down
fl	extsub	HOG3577	-0.04948881489811605	39	0.712178117255223	0.9169747494049044	down
fl	extsub	HOG3578	0.04838964572360419	53	0.6720105956808478	0.904712019403175	up
fl	extsub	HOG3579	-0.04399058702145836	53	0.7003113729368904	0.9128146467390953	down
fl	extsub	HOG35800	-0.01834939608543934	33	0.900329705087747	0.9695698578486446	down
fl	extsub	HOG3581	-0.19951067739032335	37	0.1479869331611365	0.5842976327108859	down
fl	extsub	HOG3584	-0.16351748504193214	55	0.14471423965649072	0.5791793014679916	down
fl	extsub	HOG35858	-0.15481285921583862	61	0.14517397969586113	0.5791793014679916	down
fl	extsub	HOG35867	0.136235316109938	61	0.19985092411503153	0.6271226443174422	up
fl	extsub	HOG3587	-0.211888314893524	59	0.05001639548564575	0.4737040088875829	down
fl	extsub	HOG3588	NA	NA	NA	NA	NA
fl	extsub	HOG35895	NA	NA	NA	NA	NA
fl	extsub	HOG35898	0.11627910047426285	55	0.2996771592055965	0.7100933444947503	up
fl	extsub	HOG3589	0.2600856034826089	61	0.014388725675030965	0.436062315412043	up
fl	extsub	HOG35926	0.1579091164001554	61	0.1372983796475214	0.5730352530036806	up
fl	extsub	HOG3593	0.10836900145108704	61	0.3078451647922119	0.7115425900409094	up
fl	extsub	HOG35944	0.18577543105900635	61	0.08043811920882948	0.5068117611746048	up
fl	extsub	HOG35948	-0.02477005747453418	61	0.8156941454946887	0.9423921153877399	down
fl	extsub	HOG35949	-0.07121391523928577	61	0.5027787283315825	0.8252390111154008	down
fl	extsub	HOG35953	0.11765777300403736	61	0.26822413621496505	0.6823733206297816	up
fl	extsub	HOG35958	-0.006192514368633545	61	0.953532245430258	0.9822539570039852	down
fl	extsub	HOG3595	NA	NA	NA	NA	NA
fl	extsub	HOG3597	NA	NA	NA	NA	NA
fl	extsub	HOG3600	-0.22166777558091744	59	0.04033739374756886	0.4481562456076294	down
fl	extsub	HOG3601	-0.10268720616205407	51	0.37847759324467883	0.7491160289022184	down
fl	extsub	HOG3603	-0.1583661132772501	53	0.16585666034291	0.6006842377224253	down
fl	extsub	HOG36047	-0.29012400039267133	59	0.007286665947875541	0.436062315412043	down
fl	extsub	HOG3604	-0.09975533869516168	37	0.46947142332043185	0.8059806603158464	down
fl	extsub	HOG36065	-0.20125671698059022	61	0.05824774065072342	0.4800898911667539	down
fl	extsub	HOG36070	0.1597311912274258	59	0.13956694904406086	0.5751697888062796	up
fl	extsub	HOG3607	-0.10117835014935422	53	0.3760108036299761	0.7491160289022184	down
fl	extsub	HOG36081	0.204352974164907	61	0.05448449525606478	0.47832237597725324	up
fl	extsub	HOG36084	-0.015481285921583862	61	0.8841746921539267	0.9654990998992998	down
fl	extsub	HOG3608	0.2384118031923915	61	0.024867249925625324	0.436062315412043	up
fl	extsub	HOG36090	0.01238502873726709	61	0.9072219640301218	0.9695698578486446	up
fl	extsub	HOG3610	-0.055732629317701905	61	0.5999691396040936	0.8691649874896816	down
fl	extsub	HOG36112	-0.2888184332557083	57	0.00868665592115851	0.436062315412043	down
fl	extsub	HOG3611	-0.13313905892562122	61	0.21026373172431487	0.634991088739468	down
fl	extsub	HOG3612	0.0847553259574096	59	0.43308148126407076	0.7881922431054336	up
fl	extsub	HOG3613	NA	NA	NA	NA	NA
fl	extsub	HOG36176	-0.10527274426677027	61	0.3218720817089211	0.7176609437778539	down
fl	extsub	HOG36179	0.02477005747453418	61	0.8156941454946887	0.9423921153877399	up
fl	extsub	HOG36231	-0.11627910047426285	55	0.2996771592055965	0.7100933444947503	down
fl	extsub	HOG36234	0.016299101145655692	59	0.8801684549067255	0.9654990998992998	up
fl	extsub	HOG3623	0.04025134339611804	61	0.7048618191578583	0.9128146467390953	up
fl	extsub	HOG36250	-0.13004280174130445	61	0.2210636278268071	0.6422617826210786	down
fl	extsub	HOG36263	-0.13766517438426448	57	0.21100820034434956	0.634991088739468	down
fl	extsub	HOG36266	0.13933157329425477	61	0.1898198493788331	0.6201623786264727	up
fl	extsub	HOG36270	0.09453478664480303	59	0.38190976702511115	0.7491160289022184	up
fl	extsub	HOG36272	0.11456151581972059	61	0.28102232668013777	0.6912307511662392	up
fl	extsub	HOG36280	0.0037303566022052754	59	0.9724758284664149	0.9849233598147895	up
fl	extsub	HOG36286	-0.18036140678797927	53	0.11454476620511722	0.5444647938441223	down
fl	extsub	HOG36303	0.02477005747453418	61	0.8156941454946887	0.9423921153877399	up
fl	extsub	HOG3630	-0.13753258726462297	57	0.21144815276762324	0.634991088739468	down
fl	extsub	HOG36314	-0.0747839979364792	53	0.5128990254930563	0.8319178624915688	down
fl	extsub	HOG36327	0.17339040232173927	61	0.10276244370351961	0.5324813238714833	up
fl	extsub	HOG3632	-0.09908022989813672	61	0.35115749688827125	0.7396845359404257	down
fl	extsub	HOG3634	0.07908123767715822	57	0.4724390960355929	0.8090548944067428	up
fl	extsub	HOG36362	0	59	1	1	up
fl	extsub	HOG36368	-0.0423776629787048	59	0.6950842609223039	0.9128146467390953	down
fl	extsub	HOG36377	0.2477005747453418	61	0.01976041673452184	0.436062315412043	up
fl	extsub	HOG36379	NA	NA	NA	NA	NA
fl	extsub	HOG36392	-0.18577543105900635	61	0.08043811920882948	0.5068117611746048	down
fl	extsub	HOG36396	-0.14723141085975847	45	0.23679291319481266	0.6608666200979059	down
fl	extsub	HOG36407	-0.0537144131435486	37	0.6969133968726748	0.9128146467390953	down
fl	extsub	HOG3641	0.0340588290274845	61	0.7485938016729221	0.9210939088566222	up
fl	extsub	HOG36422	0.08939618172200493	57	0.41665643075853126	0.7755473341549265	up
fl	extsub	HOG36433	0.08952855845292662	59	0.4076259477027808	0.7754684815754262	up
fl	extsub	HOG3643	-0.020776599777965712	55	0.8529840682347625	0.9582487625300684	down
fl	extsub	HOG3644	0.06192514368633545	61	0.5600841323220902	0.848208487680557	up
fl	extsub	HOG36451	0.23531554600807472	61	0.02680657595086606	0.436062315412043	up
fl	extsub	HOG3645	0.09779460687393415	59	0.3657122962815133	0.74584855735657285	up
fl	extsub	HOG36479	-0.08359894397655286	61	0.4314766288147427	0.7881922431054336	down
fl	extsub	HOG3647	-0.034383146816155744	57	0.7547378236444329	0.9259446367538517	down
fl	extsub	HOG36489	0.02477005747453418	61	0.8156941454946887	0.9423921153877399	up
fl	extsub	HOG36494	NA	NA	NA	NA	NA
fl	extsub	HOG3649	NA	NA	NA	NA	NA
fl	extsub	HOG36503	0.05882888650201868	61	0.5798658241832506	0.8588661226967603	up
fl	extsub	HOG3650	-0.13812277665483924	37	0.3165625303532693	0.7176609437778539	down
fl	extsub	HOG36520	-0.0423776629787048	59	0.6950842609223039	0.9128146467390953	down
fl	extsub	HOG36534	-0.1238502873726709	61	0.24384372812458127	0.6651515028287189	down
fl	extsub	HOG3653	-0.003933290696693271	57	0.9714920002768094	0.9849233598147895	down
fl	extsub	HOG3654	-0.07740642960791931	61	0.46637140488065915	0.8052843599974003	down
fl	extsub	HOG36551	0.10527274426677027	61	0.3218720817089211	0.7176609437778539	up
fl	extsub	HOG3655	0.06075688471470742	43	0.6335534753768335	0.8847345912478433	up
fl	extsub	HOG36565	NA	NA	NA	NA	NA
fl	extsub	HOG36574	-0.05157472022423362	57	0.6393573741965499	0.8847345912478433	down
fl	extsub	HOG36575	0.11437552625579174	53	0.3169522980561002	0.7176609437778539	up
fl	extsub	HOG36584	0.04399058702145836	53	0.7003113729368904	0.9128146467390953	up
fl	extsub	HOG3658	0.10431424733219644	59	0.33462680974788683	0.7293597097231029	up
fl	extsub	HOG36591	0.02477005747453418	61	0.8156941454946887	0.9423921153877399	up
fl	extsub	HOG36593	0.12683212447497938	59	0.2407511151130296	0.6651515028287189	up
fl	extsub	HOG36597	0.1495679958729584	53	0.19064934010323462	0.6211012151040923	up
fl	extsub	HOG3662	-0.14238986401638226	53	0.21281770492728208	0.638546007712849	down
fl	extsub	HOG36640	0.03715508621180127	61	0.7266164474845089	0.9169747494049044	up
fl	extsub	HOG36645	0.10527274426677027	61	0.3218720817089211	0.7176609437778539	up
fl	extsub	HOG3664	-0.03519246961716669	53	0.7581430976670581	0.9281345776248188	down
fl	extsub	HOG36658	NA	NA	NA	NA	NA
fl	extsub	HOG36659	0.07431017242360254	61	0.4843896498538581	0.8143053199059478	up
fl	extsub	HOG3667	-0.18203641092364128	51	0.11846489387154531	0.5509659543119096	down
fl	extsub	HOG36694	0.04954011494906836	61	0.641091504074121	0.8847345912478433	up
fl	extsub	HOG3669	NA	NA	NA	NA	NA
fl	extsub	HOG3671	0.11083388779045872	59	0.3052978079520357	0.7115425900409094	up
fl	extsub	HOG3672	0.136235316109938	61	0.19985092411503153	0.6271226443174422	up
fl	extsub	HOG36738	NA	NA	NA	NA	NA
fl	extsub	HOG3673	-0.005328731296714681	43	0.9666484886453913	0.9849233598147895	down
fl	extsub	HOG3674	0.09283449640362051	57	0.3989625758426184	0.7658411225774939	up
fl	extsub	HOG36772	0.015481285921583862	61	0.8841746921539267	0.9654990998992998	up
fl	extsub	HOG3677	0.17648665950605605	61	0.09676524247541382	0.5304988311036555	up
fl	extsub	HOG36787	-0.006192514368633545	61	0.953532245430258	0.9822539570039852	down
fl	extsub	HOG3678	0.016299101145655692	59	0.8801684549067255	0.9654990998992998	up
fl	extsub	HOG36819	0.2477005747453418	61	0.01976041673452184	0.436062315412043	up
fl	extsub	HOG3682	0.0747839979364792	53	0.5128990254930563	0.8319178624915688	up
fl	extsub	HOG36833	-0.06192514368633545	61	0.5600841323220902	0.848208487680557	down
fl	extsub	HOG36835	0.05882888650201868	61	0.5798658241832506	0.8588661226967603	up
fl	extsub	HOG36837	-0.03715508621180127	61	0.7266164474845089	0.9169747494049044	down
fl	extsub	HOG36838	0.17648665950605605	61	0.09676524247541382	0.5304988311036555	up
fl	extsub	HOG36860	-0.04334760058043482	61	0.6833459307370353	0.9070274737421915	down
fl	extsub	HOG36865	0.068117658054969	61	0.5215303486232966	0.8361594333690612	up
fl	extsub	HOG36871	-0.22435199380943763	53	0.0496472296574562	0.4737040088875829	down
fl	extsub	HOG36880	0.20125671698059022	61	0.05824774065072342	0.4800898911667539	up
fl	extsub	HOG36882	0.02167380029021741	61	0.8383919533764768	0.950066977828866	up
fl	extsub	HOG36885	0.05845134958746477	57	0.5953653167933668	0.8691649874896816	up
fl	extsub	HOG3688	0.06845622481175391	59	0.5266201376098688	0.8387365212998699	up
fl	extsub	HOG36894	-0.07431017242360254	61	0.4843896498538581	0.8143053199059478	down
fl	extsub	HOG3689	0	49	1	1	up
fl	extsub	HOG36910	-0.21673800290217407	61	0.04139936222881069	0.4481562456076294	down
fl	extsub	HOG36914	NA	NA	NA	NA	NA
fl	extsub	HOG36929	-0.06192514368633545	61	0.5600841323220902	0.848208487680557	down
fl	extsub	HOG3693	-0.1120224067222408	51	0.33666836761003865	0.7293597097231029	down
fl	extsub	HOG3695	NA	NA	NA	NA	NA
fl	extsub	HOG36961	0	55	1	1	up
fl	extsub	HOG36972	0.3129427419965893	59	0.0037975213448798754	0.436062315412043	up
fl	extsub	HOG36979	-0.030962571843167724	61	0.7707773238358291	0.9282276321036246	down
fl	extsub	HOG36988	0.17958291669037282	61	0.09105130006895953	0.5269843301754561	up
fl	extsub	HOG3698	-0.18887168824332312	61	0.07552128345601858	0.5068117611746048	down
fl	extsub	HOG3699	-0.07823568549914732	59	0.4692946213469156	0.8058783979861848	down
fl	extsub	HOG3700	-0.046040925551613085	37	0.7384935584158605	0.9210939088566222	down
fl	extsub	HOG37026	0.13933157329425477	61	0.1898198493788331	0.6201623786264727	up
fl	extsub	HOG3702	0.01238502873726709	61	0.9072219640301218	0.9695698578486446	up
fl	extsub	HOG3703	0.14669191031090123	59	0.1748444336104148	0.6104015422234592	up
fl	extsub	HOG37044	0.15481285921583862	61	0.14517397969586113	0.5791793014679916	up
fl	extsub	HOG3704	0.027866314658850953	61	0.7931499492593738	0.9374334166452777	up
fl	extsub	HOG37082	0.10836900145108704	61	0.3078451647922119	0.7115425900409094	up
fl	extsub	HOG3708	0.21115481770300012	53	0.0646716875023638	0.4930397179035069	up
fl	extsub	HOG37090	0.10226555811402503	57	0.35280399901787474	0.741190308450144	up
fl	extsub	HOG3709	-0.05450582834731071	55	0.6268588388388538	0.8828165659041757	down
fl	extsub	HOG370	-0.02199529351072918	53	0.8473896596867144	0.956007963349167	down
fl	extsub	HOG37100	-0.04025134339611804	61	0.7048618191578583	0.9128146467390953	down
fl	extsub	HOG3710	NA	NA	NA	NA	NA
fl	extsub	HOG3712	-0.004667600280093366	51	0.9680675837672984	0.9849233598147895	down
fl	extsub	HOG37130	-0.2956950626189394	57	0.007217780832215845	0.436062315412043	down
fl	extsub	HOG37131	-0.03324255964474514	55	0.7668484756777447	0.9282276321036246	down
fl	extsub	HOG37178	0.08669520116086964	61	0.4146127225143184	0.7754684815754262	up
fl	extsub	HOG3717	0.1597311912274258	59	0.13956694904406086	0.5751697888062796	up
fl	extsub	HOG37180	NA	NA	NA	NA	NA
fl	extsub	HOG37185	0.0847553259574096	59	0.43308148126407076	0.7881922431054336	up
fl	extsub	HOG37197	0.015481285921583862	61	0.8841746921539267	0.9654990998992998	up
fl	extsub	HOG37208	NA	NA	NA	NA	NA
fl	extsub	HOG37214	-0.14076987846866676	53	0.21806842908828666	0.6422617826210786	down
fl	extsub	HOG37221	0.11456151581972059	61	0.28102232668013777	0.6912307511662392	up
fl	extsub	HOG3723	0.02333800140046683	51	0.8413552991063002	0.951855879864501	up
fl	extsub	HOG3724	NA	NA	NA	NA	NA
fl	extsub	HOG37253	0.1021764870824535	61	0.3363097198682677	0.7293597097231029	up
fl	extsub	HOG37254	0.136235316109938	61	0.19985092411503153	0.6271226443174422	up
fl	extsub	HOG3726	-0.1583661132772501	53	0.16585666034291	0.6006842377224253	down
fl	extsub	HOG37274	-0.18887168824332312	61	0.07552128345601858	0.5068117611746048	down
fl	extsub	HOG37292	0.022382139613231655	59	0.8359944985248412	0.950066977828866	up
fl	extsub	HOG37300	0.13004280174130445	61	0.2210636278268071	0.6422617826210786	up
fl	extsub	HOG37307	0.03534915349865432	39	0.7921473917958973	0.9374334166452777	up
fl	extsub	HOG37308	0.204352974164907	61	0.05448449525606478	0.47832237597725324	up
fl	extsub	HOG37309	-0.030962571843167724	61	0.7707773238358291	0.9282276321036246	down
fl	extsub	HOG37314	0.12694654455698767	61	0.23225549805377368	0.6520909239889154	up
fl	extsub	HOG37326	0.09288771552950317	61	0.38207750906767207	0.7491160289022184	up
fl	extsub	HOG37329	-0.1583661132772501	53	0.16585666034291	0.6006842377224253	down
fl	extsub	HOG3732	NA	NA	NA	NA	NA
fl	extsub	HOG37335	-0.021802331338924286	55	0.8458148386257579	0.9556428666524425	down
fl	extsub	HOG3733	0.18865589843259148	49	0.11303234178823128	0.5444647938441223	up
fl	extsub	HOG37340	-0.14552408766288832	61	0.17087930895130463	0.6029899228599939	down
fl	extsub	HOG37362	0.03715508621180127	61	0.7266164474845089	0.9169747494049044	up
fl	extsub	HOG3737	NA	NA	NA	NA	NA
fl	extsub	HOG37387	-0.08206784524851607	59	0.44780941868403057	0.7970491721685115	down
fl	extsub	HOG37392	-0.10174421291498	55	0.36415026559590497	0.74584855735657285	down
fl	extsub	HOG3740	-0.08669520116086964	61	0.4146127225143184	0.7754684815754262	down
fl	extsub	HOG3741	-0.13910414158861362	49	0.2426153026580755	0.6651515028287189	down
fl	extsub	HOG37430	0.21840795535178628	59	0.043370318677912065	0.4614977872940674	up
fl	extsub	HOG37440	NA	NA	NA	NA	NA
fl	extsub	HOG37459	0.19355858289441677	53	0.09034877423948905	0.5269843301754561	up
fl	extsub	HOG3745	NA	NA	NA	NA	NA
fl	extsub	HOG37465	0.08798117404291672	53	0.4414183267820538	0.7964067134645243	up
fl	extsub	HOG37471	0.018577543105900634	61	0.8612250298095377	0.9582487625300684	up
fl	extsub	HOG37472	-0.2424731791433429	59	0.02491532340390218	0.436062315412043	down
fl	extsub	HOG37477	-0.19397854331467435	59	0.07278596644026254	0.5068117611746048	down
fl	extsub	HOG37486	-0.04334760058043482	61	0.6833459307370353	0.9070274737421915	down
fl	extsub	HOG37494	-0.1053779348048007	55	0.3472712175454761	0.7396845359404257	down
fl	extsub	HOG3749	-0.21983426008649085	61	0.03857953011176728	0.4479656925477842	down
fl	extsub	HOG37506	0.108180341463953	59	0.31702261883910604	0.7176609437778539	up
fl	extsub	HOG37513	0.1238502873726709	61	0.24384372812458127	0.6651515028287189	up
fl	extsub	HOG37515	0.12694654455698767	61	0.23225549805377368	0.6520909239889154	up
fl	extsub	HOG37516	0.17339040232173927	61	0.10276244370351961	0.5324813238714833	up
fl	extsub	HOG37518	-0.2607856183304911	59	0.015861332739773037	0.436062315412043	down
fl	extsub	HOG37532	-0.204352974164907	61	0.05448449525606478	0.47832237597725324	down
fl	extsub	HOG3753	-0.12694654455698767	61	0.23225549805377368	0.6520909239889154	down
fl	extsub	HOG37540	0.06192514368633545	61	0.5600841323220902	0.848208487680557	up
fl	extsub	HOG3758	0.11146525863540381	61	0.29422884787187475	0.7033328237108188	up
fl	extsub	HOG3760	0.049863839467117706	55	0.6565007277753426	0.8958989984057911	up
fl	extsub	HOG37613	0.13313905892562122	61	0.21026373172431487	0.634991088739468	up
fl	extsub	HOG37636	0.08050268679223609	61	0.4487314949508495	0.7970491721685115	up
fl	extsub	HOG3763	-0.068117658054969	61	0.5215303486232966	0.8361594333690612	down
fl	extsub	HOG37641	0	61	1	1	up
fl	extsub	HOG37650	-0.02167380029021741	61	0.8383919533764768	0.950066977828866	down
fl	extsub	HOG37663	NA	NA	NA	NA	NA
fl	extsub	HOG37665	-0.136235316109938	61	0.19985092411503153	0.6271226443174422	down
fl	extsub	HOG37671	-0.17905711690585324	59	0.09768995934615685	0.5304988311036555	down
fl	extsub	HOG37682	-0.004399058702145836	53	0.9692969901130891	0.9849233598147895	down
fl	extsub	HOG3769	0.09598397271381995	61	0.36641410797107166	0.74584855735657285	up
fl	extsub	HOG3770	0.2551030286673353	47	0.036006382800125365	0.44676511799289126	up
fl	extsub	HOG3771	0.060678803641213766	51	0.6027733123658964	0.8717575739960386	up
fl	extsub	HOG37740	-0.04563748320783594	59	0.6729404357300602	0.904712019403175	down
fl	extsub	HOG37741	0.21844367186931643	49	0.06651652965727739	0.4930397179035069	up
fl	extsub	HOG37747	-0.1960392117639214	51	0.09269580255781255	0.5304988311036555	down
fl	extsub	HOG3775	-0.27979658551619496	55	0.012574985900371217	0.436062315412043	down
fl	extsub	HOG3776	0.21347904296319561	49	0.07293712024467147	0.5068117611746048	up
fl	extsub	HOG37802	NA	NA	NA	NA	NA
fl	extsub	HOG37804	0.2260267744551244	61	0.03342711342762958	0.44634717074466257	up
fl	extsub	HOG37816	-0.2647502304843992	57	0.01615180633031155	0.436062315412043	down
fl	extsub	HOG37817	-0.13004280174130445	61	0.2210636278268071	0.6422617826210786	down
fl	extsub	HOG37825	-0.10908017166150483	41	0.4038235272880346	0.7731786735779421	down
fl	extsub	HOG3782	NA	NA	NA	NA	NA
fl	extsub	HOG37831	-0.0340588290274845	61	0.7485938016729221	0.9210939088566222	down
fl	extsub	HOG37842	0.08050268679223609	61	0.4487314949508495	0.7970491721685115	up
fl	extsub	HOG37854	-0.13933157329425477	61	0.1898198493788331	0.6201623786264727	down
fl	extsub	HOG37863	0.0340588290274845	61	0.7485938016729221	0.9210939088566222	up
fl	extsub	HOG3786	0.08251955235877378	57	0.45340168620582	0.7987399259299863	up
fl	extsub	HOG3787	NA	NA	NA	NA	NA
fl	extsub	HOG37881	-0.17958291669037282	61	0.09105130006895953	0.5269843301754561	down
fl	extsub	HOG37896	0.02611249621543693	59	0.809149834631498	0.9423921153877399	up
fl	extsub	HOG37901	0.19795764159656262	53	0.08326451666355043	0.5162661111641218	up
fl	extsub	HOG37905	-0.08359894397655286	61	0.4314766288147427	0.7881922431054336	down
fl	extsub	HOG3790	0.10117835014935422	53	0.3760108036299761	0.7491160289022184	up
fl	extsub	HOG37937	-0.00687662936323115	57	0.9501808553740833	0.9822539570039852	down
fl	extsub	HOG3793	-0.1238502873726709	61	0.24384372812458127	0.6651515028287189	down
fl	extsub	HOG3794	0.17339040232173927	61	0.10276244370351961	0.5324813238714833	up
fl	extsub	HOG3796	-0.10836900145108704	61	0.3078451647922119	0.7115425900409094	down
fl	extsub	HOG3797	0.06694619270045785	35	0.6373518882339371	0.8847345912478433	up
fl	extsub	HOG37983	-0.04644385776475159	61	0.6620842176173144	0.8958989984057911	down
fl	extsub	HOG379	NA	NA	NA	NA	NA
fl	extsub	HOG3800	-0.021802331338924286	55	0.8458148386257579	0.9556428666524425	down
fl	extsub	HOG38010	-0.16100537358447217	61	0.12975644508241777	0.5695694786057086	down
fl	extsub	HOG3802	0.09598397271381995	61	0.36641410797107166	0.74584855735657285	up
fl	extsub	HOG38030	-0.24150806037670827	61	0.02305062543943028	0.436062315412043	down
fl	extsub	HOG38045	-0.08952855845292662	59	0.4076259477027808	0.7754684815754262	down
fl	extsub	HOG38046	0.10557740885150006	53	0.3556110610952392	0.7432260364757295	up
fl	extsub	HOG3804	NA	NA	NA	NA	NA
fl	extsub	HOG38072	0.04334760058043482	61	0.6833459307370353	0.9070274737421915	up
fl	extsub	HOG38081	-0.28935968650361893	27	0.07598237857716894	0.5068117611746048	down
fl	extsub	HOG38085	0.02607856183304911	59	0.8093930771826063	0.9423921153877399	up
fl	extsub	HOG38107	-0.02607856183304911	59	0.8093930771826063	0.9423921153877399	down
fl	extsub	HOG3811	-0.09439897672063849	57	0.3910636479405157	0.7647714127860895	down
fl	extsub	HOG3812	-0.16100537358447217	61	0.12975644508241777	0.5695694786057086	down
fl	extsub	HOG38146	-0.032598202291311384	59	0.7630246005529951	0.9282276321036246	down
fl	extsub	HOG38154	0.1241157226530207	49	0.2971465303484703	0.7087388097208135	up
fl	extsub	HOG38155	0.14242783047857155	61	0.18016471232359144	0.6124887401149197	up
fl	extsub	HOG38170	0.018577543105900634	61	0.8612250298095377	0.9582487625300684	up
fl	extsub	HOG38172	-0.0980196058819607	51	0.4005312583039979	0.7677779892865816	down
fl	extsub	HOG3817	0.006192514368633545	61	0.953532245430258	0.9822539570039852	up
fl	extsub	HOG3818	NA	NA	NA	NA	NA
fl	extsub	HOG38199	-0.07740642960791931	61	0.46637140488065915	0.8052843599974003	down
fl	extsub	HOG3819	-0.19253338343199186	45	0.12185032911402743	0.558012624931463	down
fl	extsub	HOG38201	-0.09598397271381995	61	0.36641410797107166	0.74584855735657285	down
fl	extsub	HOG38204	-0.1695106519148192	59	0.11691404394944466	0.547830359992149	down
fl	extsub	HOG38206	0.17958291669037282	61	0.09105130006895953	0.5269843301754561	up
fl	extsub	HOG38209	-0.1380231942815952	59	0.2017359836292292	0.6300468657279971	down
fl	extsub	HOG3820	NA	NA	NA	NA	NA
fl	extsub	HOG38218	NA	NA	NA	NA	NA
fl	extsub	HOG3821	-0.030693950367742057	37	0.8238733368661946	0.9480047080450419	down
fl	extsub	HOG3823	NA	NA	NA	NA	NA
fl	extsub	HOG38242	-0.008310639911186284	55	0.9409109772278318	0.9822539570039852	down
fl	extsub	HOG38245	0.2607856183304911	59	0.015861332739773037	0.436062315412043	up
fl	extsub	HOG3824	-0.1532115507691635	59	0.15645272217859182	0.5899374724386397	down
fl	extsub	HOG38256	0.04334760058043482	61	0.6833459307370353	0.9070274737421915	up
fl	extsub	HOG38258	0.23531554600807472	61	0.02680657595086606	0.436062315412043	up
fl	extsub	HOG38261	0.17277047214395036	59	0.11004072348826378	0.5357081680299753	up
fl	extsub	HOG3827	0.15481285921583862	61	0.14517397969586113	0.5791793014679916	up
fl	extsub	HOG38291	0.1579091164001554	61	0.1372983796475214	0.5730352530036806	up
fl	extsub	HOG38297	0.07943406249793325	49	0.5046149330064933	0.8260136949457444	up
fl	extsub	HOG38311	0.1120224067222408	51	0.33666836761003865	0.7293597097231029	up
fl	extsub	HOG38313	-0.055732629317701905	61	0.5999691396040936	0.8691649874896816	down
fl	extsub	HOG38316	-0.10527274426677027	61	0.3218720817089211	0.7176609437778539	down
fl	extsub	HOG3831	-0.02281874160391797	59	0.8328420589809437	0.950066977828866	down
fl	extsub	HOG38327	-0.15171660203152185	61	0.15339102915229608	0.5854580424169258	down
fl	extsub	HOG38337	-0.19232939351873718	59	0.07525338155491317	0.5068117611746048	down
fl	extsub	HOG38343	0.05215712366609822	59	0.6295089293125519	0.8832913615216332	up
fl	extsub	HOG3834	-0.04954011494906836	61	0.641091504074121	0.8847345912478433	down
fl	extsub	HOG38364	0.04667600280093366	51	0.6889205558044607	0.9110503848787732	up
fl	extsub	HOG38368	0.1583661132772501	53	0.16585666034291	0.6006842377224253	up
fl	extsub	HOG3836	0	27	1	1	up
fl	extsub	HOG38371	0.11765777300403736	61	0.26822413621496505	0.6823733206297816	up
fl	extsub	HOG38379	-0.09447676913533856	55	0.3994159161855004	0.7662810515933937	down
fl	extsub	HOG38394	-0.24817639897089155	45	0.046134678880304154	0.46909660046820806	down
fl	extsub	HOG383	-0.13004280174130445	61	0.2210636278268071	0.6422617826210786	down
fl	extsub	HOG3841	0.21983426008649085	61	0.03857953011176728	0.4479656925477842	up
fl	extsub	HOG38430	0.13197176106437508	53	0.24821307898992362	0.6712103481419098	up
fl	extsub	HOG38477	-0.020629888089693446	57	0.8513164510613498	0.9582487625300684	down
fl	extsub	HOG38478	-0.09238023274506256	53	0.41892344094638306	0.7767922795886965	down
fl	extsub	HOG3848	-0.10119612345315271	31	0.5040358664525049	0.8260136949457444	down
fl	extsub	HOG38494	-0.2193772131643882	51	0.05990314606309158	0.4884629015868226	down
fl	extsub	HOG38495	-0.02406820277130902	57	0.8269002433648183	0.9489336014841002	down
fl	extsub	HOG3849	0.2847236170856954	51	0.01460799384815102	0.436062315412043	up
fl	extsub	HOG38525	0.0423776629787048	59	0.6950842609223039	0.9128146467390953	up
fl	extsub	HOG38529	0.16719788795310572	61	0.11564134405185025	0.5444647938441223	up
fl	extsub	HOG3853	-0.026394352212875016	53	0.8173613313851769	0.9423921153877399	down
fl	extsub	HOG38550	0.13313905892562122	61	0.21026373172431487	0.634991088739468	up
fl	extsub	HOG3857	-0.06845622481175391	59	0.5266201376098688	0.8387365212998699	down
fl	extsub	HOG3858	-0.14440921662785414	57	0.1894955176536684	0.6201623786264727	down
fl	extsub	HOG38590	-0.11456151581972059	61	0.28102232668013777	0.6912307511662392	down
fl	extsub	HOG3859	-0.06177327212695214	55	0.5816520703553032	0.8595780097460234	down
fl	extsub	HOG38608	0.07740642960791931	61	0.46637140488065915	0.8052843599974003	up
fl	extsub	HOG3860	-0.06542236995347293	53	0.5670376217723276	0.8522468128605772	down
fl	extsub	HOG38634	0.12075403018835414	61	0.2558321745648203	0.6748236254637663	up
fl	extsub	HOG3863	-0.2281874160391797	59	0.03480847881186714	0.44676511799289126	down
fl	extsub	HOG38648	-0.11238793135299596	29	0.47392042017213865	0.8109855534635999	down
fl	extsub	HOG3864	0.18223067812562546	57	0.09778033444985912	0.5304988311036555	up
fl	extsub	HOG38672	0.009288771552950317	61	0.9303476223572592	0.9760793135203328	up
fl	extsub	HOG38673	0.11313893217116627	33	0.4399744927129324	0.7964067134645243	up
fl	extsub	HOG38677	-0.0847553259574096	59	0.43308148126407076	0.7881922431054336	down
fl	extsub	HOG3868	0.030944832134540173	57	0.7785888396276885	0.9358313837385437	up
fl	extsub	HOG38696	-0.014921426408821102	59	0.8902300549434975	0.9695698578486446	down
fl	extsub	HOG38715	NA	NA	NA	NA	NA
